製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
計測時ID ,6,,,,
計測開始時刻 ,2018/2/27 11:32,,,,
サンプリング周波数 ,1000,,,,
シーケンス数 ,20000,,,,
PGAゲイン ,x12 ,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,
コメント , ,,,,
ファイル保存形式, 演算データ,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,絶対値
384,-0.0837,0.0707,1.0089,0.045,0.0837
385,-0.1323,0.0707,1.0218,0.045,0.1323
386,-0.1247,0.0578,1.0089,0.0578,0.1247
387,-0.0639,0.0707,1.0089,0.045,0.0639
388,0.0003,0.0707,1.0089,0.0578,0.0003
389,0.0144,0.0835,0.9961,0.0193,0.0144
390,0.0221,0.0707,1.0089,0.0578,0.0221
391,0.043,0.0707,0.9961,0.0321,0.043
392,0.0678,0.0835,0.9961,0.0707,0.0678
393,0.1291,0.0707,0.9961,0.0707,0.1291
394,0.1947,0.0835,1.0089,0.045,0.1947
395,0.2209,0.0707,1.0089,0.0578,0.2209
396,0.2169,0.0964,1.0089,0.0578,0.2169
397,0.2016,0.0707,0.9961,0.0707,0.2016
398,0.159,0.0835,0.9961,0.0707,0.159
399,0.1049,0.0964,0.9961,0.0964,0.1049
400,0.0587,0.0835,0.9961,0.045,0.0587
401,0.062,0.0835,0.9961,0.045,0.062
402,0.0473,0.0707,1.0089,0.0835,0.0473
403,0.0369,0.0707,1.0089,0.0578,0.0369
404,0.0162,0.0835,0.9961,0.045,0.0162
405,0.0299,0.0964,0.9961,0.0321,0.0299
406,0.0442,0.0835,1.0089,0.0964,0.0442
407,0.0896,0.0835,1.0089,0.045,0.0896
408,0.1028,0.0835,0.9961,0.0707,0.1028
409,0.0856,0.0835,1.0089,0.0964,0.0856
410,0.0804,0.0835,1.0218,0.0707,0.0804
411,0.0526,0.0835,1.0218,0.0835,0.0526
412,0.0034,0.0835,1.0089,0.0578,0.0034
413,-0.0352,0.0835,1.0089,0.0707,0.0352
414,-0.0612,0.0835,1.0089,0.0707,0.0612
415,-0.0373,0.0964,1.0089,0.0578,0.0373
