製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,6,,,,,
計測開始時刻 ,2018/2/27 11:31,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,絶対値
245,0.0987,-0.0707,1.0346,0.0578,,0.0987
246,0.1199,-0.0707,1.0218,0.0835,,0.1199
247,0.1206,-0.0578,1.0346,0.0964,,0.1206
248,0.1215,-0.0707,1.0089,0.0964,,0.1215
249,0.1303,-0.0578,1.0346,0.0835,,0.1303
250,0.1086,-0.0578,1.0218,0.0835,,0.1086
251,0.102,-0.0707,1.0218,0.0835,,0.102
252,0.0808,-0.0835,1.0218,0.0707,,0.0808
253,0.0578,-0.0578,1.0218,0.045,,0.0578
254,0.0237,-0.0707,1.0089,0.0578,,0.0237
255,0.0175,-0.0578,1.0089,0.0964,,0.0175
256,0.0144,-0.0578,1.0218,0.0707,,0.0144
257,0.0052,-0.045,1.0218,0.0707,,0.0052
258,0.0097,-0.0578,1.0218,0.0835,,0.0097
259,0.0127,-0.0578,1.0218,0.0835,,0.0127
260,0.0294,-0.045,1.0218,0.1092,,0.0294
261,0.0152,-0.0578,1.0346,0.0707,,0.0152
262,0.0288,-0.045,1.0346,0.0964,,0.0288
263,0.0306,0.0064,1.0218,0.0835,,0.0306
264,0.0323,-0.0578,1.0089,0.0835,,0.0323
265,0.0353,-0.045,1.0089,0.0835,,0.0353
266,0.0354,-0.045,1.0218,0.0707,,0.0354
267,0.0246,-0.0578,1.0346,0.0835,,0.0246
268,0.0226,-0.0578,1.0218,0.0578,,0.0226
269,0.0526,-0.045,1.0218,0.0578,,0.0526
270,0.0633,-0.0578,1.0218,0.0578,,0.0633
271,0.0627,-0.045,1.0218,0.0835,,0.0627
272,0.0741,-0.0578,1.0346,0.0835,,0.0741
273,0.0914,-0.045,1.0346,0.0835,,0.0914
274,0.1085,-0.045,1.0218,0.0707,,0.1085
275,0.1251,-0.0578,1.0346,0.0707,,0.1251
276,0.121,-0.045,1.0346,0.0964,,0.121
277,0.1455,-0.0321,1.0346,0.0578,,0.1455
278,0.1548,-0.0321,1.0346,0.0835,,0.1548
279,0.1497,-0.0578,1.0089,0.0578,,0.1497
280,0.1422,-0.045,1.0346,0.0835,,0.1422
281,0.1101,-0.045,1.0346,0.0707,,0.1101
282,0.0975,-0.045,1.0346,0.0964,,0.0975
283,0.0672,-0.0578,1.0346,0.0835,,0.0672
284,0.0524,-0.045,1.0346,0.0835,,0.0524
285,0.0556,-0.0578,1.0346,0.0707,,0.0556
286,0.0711,-0.0578,1.0346,0.0578,,0.0711
287,0.0921,-0.045,1.0346,0.0835,,0.0921
288,0.1346,0.0193,1.0475,0.0964,,0.1346
289,0.1574,-0.045,1.0475,0.0707,,0.1574
290,0.1607,-0.045,1.0475,0.0707,,0.1607
291,0.1376,-0.045,1.0475,0.0964,,0.1376
292,0.1953,-0.0578,1.0475,0.0578,,0.1953
293,0.1971,-0.0321,1.0475,0.0578,,0.1971
294,0.172,-0.045,1.0346,0.0578,,0.172
295,0.1393,-0.0578,1.0346,0.0707,,0.1393
296,0.1336,-0.0321,1.0346,0.0964,,0.1336
297,0.0954,-0.045,1.0603,0.0578,,0.0954
298,0.0418,-0.045,1.0475,0.0707,,0.0418
299,-0.0144,-0.0578,1.0475,0.0707,,0.0144
300,-0.0347,-0.0578,1.0346,0.0707,,0.0347
301,-0.0208,-0.045,1.0346,0.0578,,0.0208
302,0.02,-0.045,1.0475,0.0578,,0.02
303,0.0389,0.0064,1.0475,0.0578,,0.0389
304,0.0182,-0.0321,1.0346,0.045,,0.0182
305,0.0269,-0.0578,1.0346,0.0707,,0.0269
306,0.0338,-0.045,1.0475,0.0578,,0.0338
307,0.0439,-0.045,1.0475,0.0578,,0.0439
308,0.0651,-0.045,1.0603,0.0578,,0.0651
309,0.0469,-0.0578,1.0346,0.0578,,0.0469
310,-0.0256,-0.0578,1.0346,0.045,,0.0256
311,-0.0313,-0.0321,1.0603,0.0578,,0.0313
312,-0.061,-0.045,1.0346,0.0321,,0.061
313,-0.0316,-0.0321,1.0475,0.0578,,0.0316
314,-0.0292,-0.0578,1.0475,0.045,,0.0292
315,-0.0017,-0.045,1.0475,0.0578,,0.0017
316,0.0162,-0.0578,1.0475,0.045,,0.0162
317,0.0565,-0.0578,1.0475,0.045,,0.0565
318,0.0422,-0.0707,1.0218,0.045,,0.0422
319,0.0546,-0.045,1.0346,0.0321,,0.0546
320,0.0535,-0.0578,1.0475,0.0321,,0.0535
321,0.0368,-0.0578,1.0475,0.045,,0.0368
322,0.0184,-0.0707,1.0346,0.045,,0.0184
323,0.0513,-0.0578,1.0475,0.045,,0.0513
324,0.083,-0.0578,1.0603,0.0321,,0.083
325,0.0789,-0.0578,1.0475,0.045,,0.0789
326,0.0704,-0.0578,1.0346,0.045,,0.0704
327,0.0843,-0.0707,1.0346,0.0578,,0.0843
328,0.0877,-0.0578,1.0346,0.0578,,0.0877
329,0.0951,-0.0707,1.0475,0.045,,0.0951
330,0.0938,-0.0707,1.0475,0.0578,,0.0938
331,0.0979,-0.0707,1.0218,0.0578,,0.0979
332,0.1055,-0.0707,1.0346,0.0707,,0.1055
333,0.114,-0.0064,1.0218,0.0321,,0.114
334,0.0999,-0.0707,1.0346,0.0707,,0.0999
335,0.0839,-0.0578,1.0475,0.0835,,0.0839
336,0.0613,-0.0707,1.0346,0.0707,,0.0613
337,0.0605,-0.0707,1.0475,0.0707,,0.0605
338,0.0456,-0.0707,1.0475,0.045,,0.0456
339,0.0566,-0.0707,1.0475,0.045,,0.0566
340,0.0444,-0.0707,1.0346,0.0835,,0.0444
341,0.0466,-0.0578,1.0346,0.0578,,0.0466
342,0.0499,-0.0578,1.0346,0.0707,,0.0499
343,0.0486,-0.0707,1.0218,0.0707,,0.0486
344,0.0671,-0.0707,1.0346,0.0964,,0.0671
345,0.1046,-0.0707,1.0346,0.0835,,0.1046
346,0.097,-0.0835,1.0346,0.0964,,0.097
347,0.094,-0.0707,1.0346,0.0707,,0.094
348,0.087,-0.0835,1.0346,0.0707,,0.087
349,0.111,-0.0707,1.0218,0.0707,,0.111
350,0.1299,-0.0707,1.0346,0.0578,,0.1299
351,0.1203,-0.0707,1.0346,0.0835,,0.1203
352,0.0741,-0.0578,1.0346,0.0835,,0.0741
353,0.0797,-0.0707,1.0346,0.0835,,0.0797
354,0.0141,-0.0578,1.0475,0.0835,,0.0141
355,-0.0226,-0.0578,1.0475,0.0578,,0.0226
