製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,
計測時ID ,3 ,
計測開始時刻 ,18/02/27 12:08 ,
サンプリング周波数 ,1000 ,
シーケンス数 ,      6851 ,
PGAゲイン ,x12 ,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,
コメント , ,
ファイル保存形式, 演算データ,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
       325,   0.0376,  -0.1478,   0.8676,   0.0450
       326,   0.0500,  -0.1607,   0.8676,   0.0578
       327,   0.0376,  -0.1221,   0.8804,   0.0578
       328,   0.0280,  -0.1350,   0.8804,   0.0321
       329,   0.0325,  -0.1478,   0.8676,   0.0578
       330,   0.0380,  -0.1350,   0.8804,   0.0578
       331,   0.0246,  -0.1221,   0.8933,   0.0450
       332,   0.0497,  -0.1350,   0.8933,   0.0321
       333,   0.0331,  -0.1350,   0.8804,   0.0321
       334,   0.0411,  -0.1221,   0.8804,   0.0321
       335,   0.0368,  -0.1350,   0.8676,   0.0321
       336,   0.0468,  -0.1350,   0.8804,   0.0450
       337,   0.0431,  -0.1350,   0.8676,   0.0321
       338,   0.0285,  -0.1478,   0.8804,   0.0321
       339,   0.0444,  -0.1350,   0.8804,   0.0450
       340,   0.0456,  -0.1478,   0.8804,   0.0707
       341,   0.0456,  -0.1350,   0.8804,   0.0193
       342,   0.0522,  -0.1221,   0.8804,   0.0321
       343,   0.0229,  -0.1221,   0.8804,   0.0450
       344,   0.0560,  -0.1350,   0.8804,   0.0064
       345,   0.0434,  -0.1221,   0.8933,   0.0450
       346,   0.0357,  -0.1221,   0.8933,   0.0450
       347,   0.0236,  -0.1221,   0.8933,   0.0064
       348,   0.0079,  -0.1350,   0.8933,   0.0321
       349,   0.0276,  -0.1221,   0.8933,   0.0321
       350,   0.0180,  -0.1092,   0.8804,   0.0193
       351,   0.0257,  -0.1221,   0.8804,   0.0193
       352,   0.0174,  -0.1092,   0.8933,   0.0193
       353,   0.0192,  -0.1221,   0.8933,   0.0064
       354,   0.0122,  -0.1221,   0.8933,   0.0321
       355,   0.0141,  -0.1221,   0.8933,   0.0064
       356,   0.0434,  -0.1350,   0.9061,   0.0193
       357,   0.0093,  -0.1092,   0.9061,   0.0321
       358,   0.0157,  -0.1221,   0.8804,   0.0193
       359,   0.0163,  -0.1221,   0.9061,   0.0193
       360,   0.0042,  -0.1221,   0.8933,   0.0064
       361,   0.0119,  -0.1092,   0.8933,   0.0064
       362,   0.0021,  -0.1092,   0.9061,   0.0193
       363,   0.0116,  -0.1221,   0.9190,   0.0321
       364,   0.0212,  -0.0964,   0.8933,   0.0193
       365,   0.0232,  -0.1092,   0.9061,   0.0321
       366,   0.0196,  -0.1221,   0.8933,   0.0321
       367,   0.0162,  -0.1092,   0.9061,   0.0450
       368,   0.0042,  -0.1092,   0.9061,   0.0321
       369,   0.0151,  -0.1221,   0.9061,   0.0321
       370,   0.0203,  -0.1092,   0.8933,   0.0450
       371,   0.0075,  -0.1092,   0.9061,   0.0321
       372,   0.0184,  -0.1092,   0.8933,   0.0321
       373,   0.0202,  -0.1221,   0.8933,   0.0450
       374,   0.0218,  -0.0964,   0.8933,   0.0450
       375,   0.0089,  -0.1221,   0.8933,   0.0450
       376,   0.0116,  -0.1092,   0.9061,   0.0450
       377,   0.0261,  -0.0964,   0.9061,   0.0835
       378,   0.0173,  -0.1092,   0.9061,   0.0450
       379,   0.0313,  -0.0964,   0.9061,   0.0450
       380,   0.0213,  -0.0964,   0.9061,   0.0450
       381,   0.0231,  -0.0964,   0.9061,   0.0321
       382,   0.0266,  -0.0964,   0.8933,   0.0707
       383,   0.0200,  -0.0964,   0.9061,   0.0578
       384,   0.0204,  -0.1092,   0.9061,   0.0578
       385,   0.0204,  -0.0964,   0.9061,   0.0321
       386,   0.0189,  -0.1092,   0.9061,   0.0578
       387,   0.0349,  -0.1092,   0.9190,   0.0321
       388,   0.0171,  -0.0321,   0.9061,   0.0321
       389,   0.0317,  -0.0964,   0.9061,   0.0450
       390,   0.0256,  -0.0964,   0.9061,   0.0578
       391,   0.0248,  -0.0835,   0.9061,   0.0450
       392,   0.0215,  -0.0964,   0.9061,   0.0450
       393,   0.0164,  -0.1092,   0.9190,   0.0578
       394,   0.0158,  -0.0964,   0.9318,   0.0450
       395,   0.0287,  -0.0964,   0.9318,   0.0578
       396,   0.0178,  -0.0964,   0.9190,   0.0578
       397,   0.0248,  -0.0964,   0.9190,   0.0450
       398,   0.0310,  -0.0964,   0.9190,   0.0321
       399,   0.0239,  -0.0964,   0.9061,   0.0450
       400,   0.0287,  -0.0964,   0.9061,   0.0578
       401,   0.0182,  -0.0964,   0.9190,   0.0321
       402,   0.0270,  -0.0964,   0.8933,   0.0578
       403,   0.0191,  -0.0321,   0.8933,   0.0707
       404,   0.0144,  -0.0835,   0.9061,   0.0450
       405,   0.0174,  -0.0964,   0.9190,   0.0707
       406,   0.0390,  -0.1092,   0.9190,   0.0450
       407,   0.0224,  -0.1092,   0.9190,   0.0578
       408,   0.0218,  -0.0964,   0.9061,   0.0707
       409,   0.0218,  -0.0964,   0.9318,   0.0707
       410,   0.0171,  -0.0964,   0.9318,   0.0707
       411,   0.0322,  -0.0835,   0.9190,   0.0578
       412,   0.0272,  -0.0964,   0.9318,   0.0707
       413,   0.0379,  -0.0964,   0.9061,   0.0321
       414,   0.0338,  -0.0835,   0.9061,   0.0578
       415,   0.0413,  -0.0964,   0.9190,   0.0578
       416,   0.0322,  -0.0964,   0.9190,   0.0450
       417,   0.0426,  -0.0964,   0.9190,   0.0578
       418,   0.0363,  -0.1092,   0.9190,   0.0578
       419,   0.0267,  -0.0964,   0.9190,   0.0450
       420,   0.0393,  -0.0964,   0.9190,   0.0450
       421,   0.0408,  -0.0964,   0.9318,   0.0450
       422,   0.0319,  -0.0835,   0.9318,   0.0321
       423,   0.0540,  -0.0964,   0.9318,   0.0578
       424,   0.0367,  -0.0835,   0.9190,   0.0578
       425,   0.0445,  -0.0964,   0.9190,   0.0578
       426,   0.0417,  -0.0835,   0.9318,   0.0321
       427,   0.0313,  -0.0707,   0.9190,   0.0578
       428,   0.0267,  -0.0835,   0.9061,   0.0450
       429,   0.0450,  -0.0835,   0.9190,   0.0578
       430,   0.0325,  -0.0835,   0.9061,   0.0450
       431,   0.0373,  -0.0964,   0.9061,   0.0450
       432,   0.0437,  -0.0964,   0.9190,   0.0450
       433,   0.0362,  -0.0193,   0.8933,   0.0450
       434,   0.0424,  -0.0835,   0.9061,   0.0578
       435,   0.0188,  -0.0835,   0.9061,   0.0578
       436,   0.0182,  -0.0964,   0.9061,   0.0321
       437,   0.0316,  -0.0835,   0.8933,   0.0578
       438,   0.0124,  -0.0835,   0.8933,   0.0578
       439,   0.0250,  -0.0835,   0.8933,   0.0450
       440,   0.0177,  -0.0835,   0.9061,   0.0707
       441,   0.0101,  -0.0964,   0.9061,   0.0450
       442,   0.0186,  -0.0835,   0.9061,   0.0707
       443,   0.0213,  -0.0835,   0.8933,   0.0578
       444,   0.0313,  -0.0835,   0.9061,   0.0321
       445,   0.0230,  -0.0835,   0.8933,   0.0578
       446,   0.0203,  -0.0835,   0.9061,   0.0321
       447,   0.0207,  -0.1221,   0.8933,   0.0450
       448,   0.0146,  -0.0321,   0.9061,   0.0193
       449,   0.0277,  -0.0964,   0.8933,   0.0321
       450,   0.0158,  -0.0964,   0.8933,   0.0450
       451,   0.0295,  -0.0964,   0.9061,   0.0193
       452,   0.0229,  -0.0964,   0.8933,   0.0450
       453,   0.0223,  -0.1092,   0.9061,   0.0321
       454,   0.0305,  -0.0964,   0.8933,   0.0193
       455,   0.0197,  -0.0964,   0.9061,   0.0321
       456,   0.0042,  -0.0964,   0.9061,   0.0321
       457,   0.0037,  -0.0964,   0.9061,   0.0321
       458,   0.0065,  -0.0835,   0.8804,   0.0193
       459,   0.0333,  -0.0835,   0.8933,   0.0193
       460,   0.0266,  -0.0964,   0.8804,   0.0450
       461,   0.0168,  -0.0964,   0.8933,   0.0321
       462,   0.0285,  -0.0964,   0.8933,   0.0450
       463,   0.0342,  -0.1092,   0.8804,   0.0193
       464,   0.0210,  -0.1092,   0.8676,   0.0321
       465,   0.0218,  -0.0964,   0.8804,   0.0321
       466,   0.0160,  -0.1092,   0.8804,   0.0321
