[位置・速度],,,,,,,,
,,,,,,,,
"ファイル        , C:\Users\bcl\Documents\計測データ\227\Session005\Temp.AVI",,,,,,,,
"シーン数        ,   4001",,,,,,,,
"計測点数        ,      3",,,,,,,,
"コマ数／単位時間, 200.00/s, フレーム間隔, 0.01s",,,,,,,,
"計測インターバル, 1",,,,,,,,
"距離スケール    , 0.11cm/画素",,,,,,,,
"原点X           , 0.00",,,,,,,,
"原点Y           , 0.00",,,,,,,,
"回転角          , 0.00",,,,,,,,
"Y軸方向         , 1",,,,,,,,
,,,座標X,,,座標Y,,
 ,シーン,時間(s),計測点1,計測点2,計測点3,計測点1,計測点2,計測点3
,2020,10.10,25.69,20.97,40.89,3.84,16.77,14.74
,2021,10.10,25.74,21.19,40.50,3.89,16.89,14.36
,2022,10.11,25.84,21.45,40.05,3.95,17.00,13.94
,2023,10.11,25.94,21.66,39.63,4.01,17.12,13.56
,2024,10.12,26.04,21.86,39.25,4.07,17.28,13.21
,2025,10.12,26.14,22.01,38.87,4.12,17.40,12.88
,2026,10.13,26.22,22.07,38.58,4.19,17.50,12.61
,2027,10.13,26.26,22.11,38.30,4.25,17.58,12.35
,2028,10.14,26.27,22.06,38.13,4.28,17.64,12.12
,2029,10.14,26.27,21.95,38.04,4.33,17.70,11.95
,2030,10.15,26.24,21.76,37.98,4.37,17.73,11.80
,2031,10.15,26.18,21.53,38.05,4.41,17.73,11.74
,2032,10.15,26.12,21.29,38.18,4.44,17.75,11.70
,2033,10.16,26.02,20.99,38.39,4.44,17.75,11.73
,2034,10.17,25.92,20.68,38.66,4.44,17.75,11.80
,2035,10.17,25.80,20.38,38.99,4.43,17.74,11.95
,2036,10.18,25.69,20.09,39.35,4.43,17.71,12.15
,2037,10.18,25.55,19.78,39.75,4.41,17.70,12.41
,2038,10.19,25.45,19.52,40.15,4.37,17.69,12.73
,2039,10.19,25.34,19.29,40.58,4.34,17.65,13.11
,2040,10.20,25.25,19.07,40.99,4.27,17.63,13.55
,2041,10.20,25.18,18.87,41.37,4.23,17.60,14.01
,2042,10.21,25.08,18.71,41.75,4.18,17.57,14.57
,2043,10.21,25.04,18.58,42.09,4.12,17.53,15.15
,2044,10.22,24.97,18.49,42.41,4.06,17.48,15.78
,2045,10.22,24.95,18.41,42.67,3.99,17.39,16.45
,2046,10.23,24.92,18.38,42.92,3.93,17.30,17.13
,2047,10.23,24.90,18.40,43.14,3.84,17.19,17.90
,2048,10.23,24.88,18.44,43.32,3.77,17.11,18.69
,2049,10.24,24.88,18.54,43.48,3.72,17.00,19.51
,2050,10.25,24.91,18.65,43.58,3.64,16.90,20.38
,2051,10.25,24.95,18.80,43.64,3.59,16.80,21.25
,2052,10.26,24.98,18.98,43.67,3.51,16.69,22.21
,2053,10.26,25.05,19.18,43.67,3.45,16.56,23.10
,2054,10.27,25.13,19.41,43.59,3.39,16.45,24.06
,2055,10.27,25.19,19.69,43.45,3.35,16.34,25.02
,2056,10.28,25.27,19.99,43.28,3.32,16.24,25.96
,2057,10.28,25.38,20.32,43.03,3.28,16.16,26.93
,2058,10.29,25.48,20.66,42.75,3.23,16.09,27.82
,2059,10.29,25.59,21.01,42.41,3.22,16.02,28.72
,2060,10.30,25.70,21.38,42.01,3.18,15.97,29.57
,2061,10.30,25.82,21.71,41.62,3.17,15.92,30.32
,2062,10.31,25.94,22.07,41.17,3.16,15.93,31.04
,2063,10.31,26.05,22.37,40.73,3.16,15.91,31.63
,2064,10.32,26.16,22.67,40.27,3.18,15.94,32.15
,2065,10.32,26.27,22.94,39.79,3.21,15.96,32.56
,2066,10.33,26.36,23.12,39.40,3.23,16.00,32.88
,2067,10.33,26.46,23.26,38.97,3.28,16.07,33.09
,2068,10.34,26.51,23.29,38.59,3.32,16.17,33.19
,2069,10.34,26.56,23.24,38.25,3.37,16.29,33.21
,2070,10.35,26.57,23.08,37.95,3.45,16.47,33.15
,2071,10.35,26.51,22.84,37.73,3.51,16.64,33.03
,2072,10.36,26.45,22.53,37.56,3.58,16.88,32.86
,2073,10.36,26.35,22.17,37.48,3.66,17.09,32.65
,2074,10.37,26.20,21.81,37.45,3.72,17.32,32.40
,2075,10.37,26.04,21.47,37.53,3.79,17.52,32.09
,2076,10.38,25.88,21.12,37.67,3.82,17.64,31.79
,2077,10.38,25.71,20.80,37.87,3.89,17.75,31.44
,2078,10.39,25.50,20.52,38.12,3.93,17.77,31.08
,2079,10.39,25.35,20.23,38.42,3.95,17.74,30.68
,2080,10.40,25.17,19.97,38.75,3.97,17.69,30.25
,2081,10.40,25.04,19.73,39.08,3.98,17.60,29.82
,2082,10.40,24.93,19.51,39.44,3.98,17.54,29.36
,2083,10.41,24.82,19.28,39.81,3.96,17.48,28.87
,2084,10.42,24.76,19.09,40.18,3.97,17.41,28.37
,2085,10.42,24.72,18.91,40.57,3.95,17.36,27.82
,2086,10.43,24.72,18.74,40.92,3.95,17.29,27.28
,2087,10.43,24.71,18.60,41.27,3.93,17.23,26.72
,2088,10.44,24.72,18.45,41.59,3.93,17.18,26.14
,2089,10.44,24.71,18.36,41.90,3.92,17.16,25.55
,2090,10.45,24.74,18.27,42.20,3.93,17.14,24.92
,2091,10.45,24.74,18.21,42.42,3.94,17.09,24.32
,2092,10.46,24.76,18.19,42.63,3.93,17.08,23.69
,2093,10.46,24.82,18.17,42.80,3.95,17.05,23.09
,2094,10.47,24.84,18.18,42.93,3.95,17.05,22.47
,2095,10.47,24.90,18.23,43.00,3.95,17.02,21.83
,2096,10.48,24.95,18.27,43.02,3.95,17.01,21.27
,2097,10.48,25.05,18.37,43.03,3.96,17.00,20.62
,2098,10.48,25.09,18.49,42.98,3.98,17.03,20.06
,2099,10.49,25.18,18.64,42.87,3.99,17.02,19.48
,2100,10.50,25.26,18.83,42.71,3.99,17.03,18.92
,2101,10.50,25.33,19.04,42.53,4.03,17.05,18.39
,2102,10.51,25.40,19.28,42.29,4.05,17.07,17.82
,2103,10.51,25.48,19.56,42.01,4.08,17.10,17.31
,2104,10.52,25.56,19.82,41.69,4.12,17.17,16.80
,2105,10.52,25.63,20.15,41.32,4.18,17.22,16.27
,2106,10.53,25.72,20.47,40.94,4.24,17.33,15.79
,2107,10.53,25.82,20.83,40.53,4.31,17.44,15.30
,2108,10.54,25.91,21.16,40.11,4.38,17.59,14.83
,2109,10.54,26.02,21.46,39.68,4.44,17.75,14.39
,2110,10.55,26.13,21.74,39.25,4.52,17.94,13.95
,2111,10.55,26.24,22.00,38.90,4.58,18.10,13.56
,2112,10.56,26.36,22.21,38.53,4.65,18.28,13.19
,2113,10.56,26.47,22.36,38.24,4.70,18.41,12.85
,2114,10.57,26.55,22.43,38.00,4.78,18.51,12.57
,2115,10.57,26.58,22.43,37.83,4.84,18.61,12.30
,2116,10.58,26.60,22.38,37.75,4.90,18.70,12.11
,2117,10.58,26.58,22.24,37.74,4.94,18.72,11.94
,2118,10.59,26.51,22.03,37.78,4.97,18.75,11.80
,2119,10.59,26.45,21.78,37.94,4.98,18.78,11.76
,2120,10.60,26.35,21.51,38.17,5.01,18.77,11.76
,2121,10.60,26.24,21.24,38.46,5.01,18.77,11.81
,2122,10.61,26.09,20.95,38.83,5.01,18.74,11.92
,2123,10.61,25.96,20.68,39.22,5.00,18.71,12.08
,2124,10.62,25.82,20.42,39.66,4.96,18.67,12.30
,2125,10.62,25.72,20.17,40.15,4.93,18.66,12.59
,2126,10.63,25.63,19.95,40.61,4.88,18.57,12.92
,2127,10.63,25.52,19.76,41.11,4.84,18.53,13.33
,2128,10.64,25.45,19.61,41.57,4.77,18.49,13.77
,2129,10.64,25.38,19.48,42.00,4.71,18.44,14.27
,2130,10.65,25.31,19.39,42.44,4.64,18.37,14.84
,2131,10.65,25.28,19.32,42.86,4.58,18.32,15.40
,2132,10.65,25.26,19.28,43.24,4.49,18.23,16.05
,2133,10.66,25.21,19.30,43.60,4.42,18.13,16.73
,2134,10.67,25.20,19.34,43.92,4.34,18.02,17.44
,2135,10.67,25.21,19.38,44.21,4.25,17.88,18.21
,2136,10.68,25.22,19.49,44.47,4.18,17.79,18.99
,2137,10.68,25.26,19.66,44.69,4.10,17.67,19.86
,2138,10.69,25.29,19.82,44.87,4.02,17.56,20.70
,2139,10.69,25.37,20.01,45.01,3.96,17.42,21.62
,2140,10.70,25.40,20.26,45.11,3.89,17.31,22.58
,2141,10.70,25.49,20.49,45.14,3.82,17.19,23.52
,2142,10.71,25.58,20.82,45.13,3.76,17.06,24.53
,2143,10.71,25.65,21.12,45.06,3.69,16.92,25.51
,2144,10.72,25.75,21.51,44.91,3.66,16.84,26.52
,2145,10.72,25.88,21.91,44.71,3.60,16.72,27.56
,2146,10.73,25.99,22.32,44.46,3.57,16.62,28.52
,2147,10.73,26.13,22.78,44.10,3.55,16.56,29.54
,2148,10.73,26.24,23.22,43.72,3.52,16.50,30.45
,2149,10.74,26.42,23.70,43.27,3.51,16.46,31.32
,2150,10.75,26.57,24.14,42.73,3.50,16.44,32.12
,2151,10.75,26.74,24.58,42.18,3.51,16.45,32.77
,2152,10.76,26.92,25.00,41.58,3.50,16.47,33.39
,2153,10.76,27.09,25.34,41.01,3.53,16.50,33.81
,2154,10.77,27.23,25.60,40.39,3.54,16.58,34.14
,2155,10.77,27.35,25.76,39.78,3.59,16.69,34.34
,2156,10.78,27.44,25.82,39.23,3.67,16.85,34.45
,2157,10.78,27.45,25.71,38.66,3.77,17.06,34.49
,2158,10.79,27.46,25.46,38.20,3.84,17.34,34.45
,2159,10.79,27.44,25.12,37.81,3.96,17.64,34.40
,2160,10.80,27.34,24.71,37.54,4.04,17.97,34.30
,2161,10.80,27.20,24.30,37.39,4.12,18.30,34.18
,2162,10.81,27.00,23.91,37.35,4.22,18.61,34.04
,2163,10.81,26.80,23.52,37.43,4.27,18.81,33.87
,2164,10.82,26.58,23.18,37.58,4.34,18.85,33.64
,2165,10.82,26.34,22.80,37.87,4.39,18.82,33.39
,2166,10.83,26.14,22.48,38.22,4.41,18.72,33.10
,2167,10.83,25.94,22.13,38.63,4.41,18.55,32.77
,2168,10.84,25.79,21.85,39.03,4.40,18.40,32.42
,2169,10.84,25.63,21.56,39.47,4.35,18.20,32.03
,2170,10.85,25.55,21.28,39.91,4.32,18.03,31.63
,2171,10.85,25.49,21.01,40.31,4.28,17.88,31.22
,2172,10.86,25.45,20.76,40.73,4.23,17.76,30.77
,2173,10.86,25.45,20.53,41.14,4.21,17.64,30.33
,2174,10.87,25.44,20.32,41.56,4.18,17.54,29.83
,2175,10.87,25.46,20.12,41.92,4.14,17.42,29.35
,2176,10.88,25.46,19.96,42.27,4.12,17.34,28.83
,2177,10.88,25.49,19.82,42.62,4.11,17.30,28.27
,2178,10.89,25.48,19.70,42.91,4.09,17.20,27.73
,2179,10.89,25.50,19.59,43.19,4.09,17.16,27.15
,2180,10.90,25.51,19.51,43.46,4.07,17.09,26.53
,2181,10.90,25.52,19.46,43.63,4.03,17.05,25.96
,2182,10.90,25.56,19.43,43.79,4.03,17.00,25.33
,2183,10.91,25.61,19.39,43.89,4.02,16.95,24.74
,2184,10.92,25.62,19.41,43.96,4.00,16.93,24.13
,2185,10.92,25.69,19.45,43.98,3.99,16.88,23.49
,2186,10.93,25.73,19.49,43.98,4.00,16.87,22.88
,2187,10.93,25.79,19.58,43.89,4.00,16.87,22.22
,2188,10.94,25.84,19.68,43.79,4.01,16.85,21.63
,2189,10.94,25.89,19.81,43.66,4.01,16.85,21.01
,2190,10.95,25.92,19.96,43.47,4.04,16.87,20.36
,2191,10.95,25.94,20.12,43.26,4.07,16.90,19.75
,2192,10.96,25.98,20.33,43.00,4.11,16.97,19.11
,2193,10.96,26.02,20.55,42.70,4.18,17.03,18.50
,2194,10.97,26.05,20.78,42.36,4.25,17.14,17.88
,2195,10.97,26.11,21.05,42.00,4.32,17.28,17.26
,2196,10.98,26.15,21.32,41.63,4.40,17.42,16.66
,2197,10.98,26.26,21.63,41.21,4.47,17.61,16.04
,2198,10.98,26.36,21.87,40.79,4.54,17.77,15.47
,2199,10.99,26.47,22.16,40.38,4.62,17.97,14.92
,2200,11.00,26.58,22.39,39.95,4.68,18.15,14.37
,2201,11.00,26.68,22.58,39.57,4.74,18.30,13.88
,2202,11.01,26.80,22.72,39.17,4.83,18.45,13.40
,2203,11.01,26.88,22.80,38.84,4.88,18.56,12.97
,2204,11.02,26.91,22.81,38.54,4.95,18.67,12.58
,2205,11.02,26.91,22.78,38.29,4.99,18.72,12.25
,2206,11.03,26.91,22.66,38.09,5.04,18.81,11.99
,2207,11.03,26.85,22.49,37.98,5.07,18.83,11.78
,2208,11.04,26.78,22.29,37.95,5.09,18.84,11.63
,2209,11.04,26.68,22.06,37.97,5.09,18.84,11.55
,2210,11.05,26.57,21.80,38.12,5.10,18.84,11.53
,2211,11.05,26.45,21.56,38.35,5.09,18.83,11.56
,2212,11.06,26.31,21.29,38.67,5.07,18.80,11.69
,2213,11.06,26.19,21.04,39.01,5.03,18.75,11.81
,2214,11.07,26.06,20.80,39.42,4.99,18.70,12.06
,2215,11.07,25.94,20.60,39.86,4.93,18.65,12.33
,2216,11.08,25.86,20.39,40.29,4.89,18.60,12.67
,2217,11.08,25.78,20.18,40.76,4.84,18.56,13.06
,2218,11.09,25.72,20.03,41.20,4.79,18.49,13.48
,2219,11.09,25.62,19.89,41.65,4.72,18.47,13.98
,2220,11.10,25.58,19.75,42.09,4.66,18.43,14.50
,2221,11.10,25.52,19.65,42.47,4.59,18.37,15.07
,2222,11.11,25.50,19.57,42.87,4.52,18.31,15.69
,2223,11.11,25.47,19.49,43.24,4.46,18.26,16.35
,2224,11.12,25.46,19.48,43.59,4.38,18.18,17.05
,2225,11.12,25.44,19.46,43.92,4.30,18.10,17.80
,2226,11.13,25.43,19.49,44.18,4.24,18.03,18.54
,2227,11.13,25.46,19.58,44.45,4.16,17.94,19.37
,2228,11.14,25.48,19.68,44.66,4.09,17.84,20.19
,2229,11.14,25.49,19.82,44.83,4.02,17.78,21.07
,2230,11.15,25.51,20.00,44.97,3.97,17.70,22.00
,2231,11.15,25.57,20.20,45.07,3.90,17.64,22.92
,2232,11.15,25.62,20.43,45.12,3.84,17.53,23.92
,2233,11.16,25.71,20.66,45.12,3.80,17.44,24.89
,2234,11.17,25.79,20.96,45.07,3.76,17.41,25.89
,2235,11.17,25.85,21.29,44.95,3.70,17.33,26.94
,2236,11.18,25.94,21.61,44.78,3.68,17.27,27.91
,2237,11.18,26.04,22.01,44.53,3.65,17.22,28.96
,2238,11.19,26.15,22.37,44.22,3.63,17.19,29.94
,2239,11.19,26.26,22.78,43.86,3.62,17.16,30.91
,2240,11.20,26.38,23.20,43.42,3.60,17.17,31.83
,2241,11.20,26.50,23.61,42.92,3.60,17.19,32.66
,2242,11.21,26.63,24.05,42.35,3.59,17.21,33.49
,2243,11.21,26.77,24.48,41.78,3.62,17.24,34.13
,2244,11.22,26.91,24.86,41.15,3.62,17.27,34.72
,2245,11.22,27.01,25.23,40.52,3.67,17.32,35.21
,2246,11.23,27.14,25.51,39.89,3.70,17.38,35.56
,2247,11.23,27.23,25.77,39.23,3.76,17.50,35.81
,2248,11.23,27.32,25.89,38.64,3.80,17.60,35.95
,2249,11.24,27.37,25.94,38.04,3.90,17.77,36.02
,2250,11.25,27.39,25.86,37.46,3.99,17.99,36.01
,2251,11.25,27.37,25.68,36.97,4.07,18.22,36.00
,2252,11.26,27.34,25.45,36.56,4.17,18.50,35.98
,2253,11.26,27.23,25.22,36.29,4.23,18.74,35.93
,2254,11.27,27.11,24.95,36.08,4.30,18.99,35.89
,2255,11.27,26.95,24.70,36.01,4.34,19.14,35.80
,2256,11.28,26.79,24.42,36.02,4.41,19.21,35.74
,2257,11.28,26.58,24.15,36.12,4.43,19.21,35.59
,2258,11.29,26.41,23.87,36.33,4.44,19.16,35.45
,2259,11.29,26.25,23.56,36.60,4.42,19.07,35.26
,2260,11.30,26.13,23.25,36.95,4.41,18.98,35.01
,2261,11.30,26.03,22.97,37.30,4.41,18.89,34.73
,2262,11.31,25.93,22.63,37.72,4.38,18.75,34.41
,2263,11.31,25.89,22.32,38.14,4.34,18.66,34.07
,2264,11.32,25.85,22.00,38.58,4.32,18.54,33.66
,2265,11.32,25.81,21.69,39.03,4.29,18.45,33.23
,2266,11.33,25.80,21.40,39.46,4.30,18.36,32.80
,2267,11.33,25.75,21.12,39.94,4.29,18.26,32.29
,2268,11.34,25.72,20.86,40.37,4.29,18.18,31.78
,2269,11.34,25.71,20.60,40.82,4.28,18.08,31.19
,2270,11.35,25.68,20.36,41.27,4.26,17.99,30.60
,2271,11.35,25.65,20.19,41.68,4.27,17.94,30.02
,2272,11.36,25.61,19.98,42.09,4.25,17.85,29.37
,2273,11.36,25.58,19.81,42.45,4.26,17.80,28.71
,2274,11.37,25.54,19.68,42.78,4.24,17.74,28.04
,2275,11.37,25.51,19.56,43.10,4.22,17.64,27.36
,2276,11.38,25.51,19.47,43.35,4.21,17.57,26.70
,2277,11.38,25.49,19.39,43.60,4.19,17.52,25.99
,2278,11.39,25.50,19.34,43.77,4.15,17.47,25.33
,2279,11.39,25.51,19.34,43.91,4.12,17.42,24.62
,2280,11.40,25.54,19.32,44.01,4.13,17.39,23.93
,2281,11.40,25.59,19.37,44.09,4.10,17.37,23.26
,2282,11.40,25.61,19.40,44.09,4.10,17.35,22.54
,2283,11.41,25.63,19.47,44.07,4.11,17.34,21.89
,2284,11.42,25.69,19.60,43.99,4.11,17.35,21.22
,2285,11.42,25.72,19.71,43.86,4.14,17.38,20.55
,2286,11.43,25.73,19.90,43.69,4.17,17.41,19.93
,2287,11.43,25.80,20.10,43.48,4.22,17.51,19.25
,2288,11.44,25.83,20.33,43.23,4.27,17.57,18.65
,2289,11.44,25.91,20.56,42.93,4.33,17.68,18.02
,2290,11.45,25.96,20.79,42.61,4.39,17.81,17.41
,2291,11.45,26.06,21.08,42.25,4.46,17.96,16.83
,2292,11.46,26.15,21.38,41.84,4.55,18.13,16.24
,2293,11.46,26.26,21.66,41.42,4.63,18.29,15.70
,2294,11.47,26.37,21.96,40.97,4.71,18.47,15.15
,2295,11.47,26.49,22.24,40.50,4.80,18.63,14.63
,2296,11.48,26.61,22.48,40.06,4.86,18.81,14.14
,2297,11.48,26.73,22.70,39.59,4.94,18.97,13.66
,2298,11.48,26.81,22.82,39.17,5.02,19.13,13.24
,2299,11.49,26.91,22.91,38.79,5.09,19.25,12.83
,2300,11.50,26.96,22.92,38.42,5.17,19.37,12.46
,2301,11.50,26.96,22.89,38.16,5.24,19.47,12.17
,2302,11.51,26.97,22.79,37.90,5.30,19.58,11.90
,2303,11.51,26.93,22.63,37.73,5.34,19.65,11.70
,2304,11.52,26.90,22.41,37.65,5.38,19.69,11.54
,2305,11.52,26.80,22.17,37.64,5.41,19.72,11.46
,2306,11.53,26.70,21.89,37.73,5.44,19.74,11.44
,2307,11.53,26.57,21.58,37.93,5.43,19.75,11.50
,2308,11.54,26.45,21.28,38.16,5.44,19.74,11.60
,2309,11.54,26.31,20.96,38.45,5.41,19.71,11.78
,2310,11.55,26.17,20.64,38.82,5.36,19.65,12.02
,2311,11.55,26.06,20.36,39.20,5.34,19.60,12.32
,2312,11.56,25.94,20.07,39.61,5.30,19.53,12.71
,2313,11.56,25.84,19.84,40.02,5.25,19.48,13.12
,2314,11.57,25.75,19.61,40.44,5.20,19.40,13.59
,2315,11.57,25.67,19.41,40.85,5.12,19.33,14.14
,2316,11.58,25.59,19.22,41.25,5.06,19.26,14.72
,2317,11.58,25.52,19.06,41.67,4.98,19.17,15.37
,2318,11.59,25.49,18.96,42.02,4.90,19.11,16.05
,2319,11.59,25.40,18.86,42.38,4.81,19.02,16.79
,2320,11.60,25.38,18.82,42.71,4.72,18.94,17.56
,2321,11.60,25.37,18.82,43.01,4.65,18.85,18.37
,2322,11.61,25.33,18.81,43.30,4.56,18.78,19.28
,2323,11.61,25.32,18.89,43.54,4.49,18.68,20.16
,2324,11.62,25.30,18.98,43.75,4.40,18.60,21.09
,2325,11.62,25.34,19.12,43.91,4.33,18.52,22.09
,2326,11.63,25.37,19.28,44.03,4.26,18.47,23.08
,2327,11.63,25.40,19.51,44.11,4.21,18.40,24.17
,2328,11.64,25.46,19.74,44.14,4.14,18.31,25.22
,2329,11.64,25.50,19.99,44.11,4.08,18.25,26.32
,2330,11.65,25.60,20.28,44.04,4.04,18.18,27.43
,2331,11.65,25.69,20.62,43.88,3.99,18.14,28.52
,2332,11.65,25.80,20.98,43.66,3.97,18.07,29.64
,2333,11.66,25.89,21.39,43.40,3.93,18.05,30.67
,2334,11.67,26.01,21.80,43.05,3.92,18.01,31.74
,2335,11.67,26.14,22.25,42.63,3.89,17.97,32.74
,2336,11.68,26.25,22.66,42.21,3.88,17.97,33.61
,2337,11.68,26.40,23.09,41.64,3.91,17.99,34.48
,2338,11.69,26.55,23.49,41.14,3.93,18.00,35.20
,2339,11.69,26.68,23.84,40.56,3.95,18.02,35.80
,2340,11.70,26.79,24.17,39.95,3.97,18.08,36.29
,2341,11.70,26.90,24.40,39.41,4.00,18.13,36.61
,2342,11.71,27.02,24.58,38.86,4.05,18.20,36.84
,2343,11.71,27.09,24.64,38.36,4.11,18.32,36.96
,2344,11.72,27.12,24.60,37.86,4.20,18.45,36.96
,2345,11.72,27.12,24.46,37.46,4.27,18.63,36.92
,2346,11.73,27.09,24.19,37.14,4.34,18.83,36.81
,2347,11.73,27.00,23.85,36.89,4.43,19.06,36.62
,2348,11.73,26.90,23.51,36.78,4.48,19.27,36.44
,2349,11.74,26.72,23.17,36.76,4.54,19.46,36.22
,2350,11.75,26.54,22.80,36.84,4.58,19.61,35.95
,2351,11.75,26.35,22.50,36.98,4.63,19.66,35.67
,2352,11.76,26.13,22.15,37.21,4.63,19.59,35.34
,2353,11.76,25.92,21.85,37.52,4.63,19.49,34.99
,2354,11.77,25.72,21.56,37.90,4.62,19.36,34.60
,2355,11.77,25.59,21.28,38.28,4.59,19.20,34.13
,2356,11.78,25.45,20.99,38.69,4.55,19.03,33.67
,2357,11.78,25.35,20.72,39.11,4.53,18.88,33.15
,2358,11.79,25.28,20.48,39.52,4.48,18.74,32.63
,2359,11.79,25.25,20.23,39.95,4.45,18.64,32.03
,2360,11.80,25.20,20.00,40.36,4.43,18.54,31.39
,2361,11.80,25.19,19.78,40.75,4.41,18.44,30.78
,2362,11.81,25.19,19.57,41.13,4.40,18.39,30.10
,2363,11.81,25.19,19.38,41.48,4.40,18.33,29.41
,2364,11.82,25.17,19.23,41.81,4.42,18.30,28.68
,2365,11.82,25.16,19.06,42.14,4.42,18.25,27.92
,2366,11.83,25.16,18.94,42.39,4.43,18.26,27.21
,2367,11.83,25.15,18.83,42.65,4.45,18.25,26.41
,2368,11.84,25.14,18.73,42.86,4.46,18.24,25.68
,2369,11.84,25.15,18.64,43.03,4.45,18.25,24.92
,2370,11.85,25.15,18.61,43.19,4.48,18.23,24.18
,2371,11.85,25.17,18.54,43.28,4.46,18.25,23.45
,2372,11.86,25.19,18.52,43.35,4.47,18.24,22.68
,2373,11.86,25.23,18.52,43.37,4.48,18.25,22.00
,2374,11.87,25.26,18.57,43.38,4.48,18.26,21.30
,2375,11.87,25.27,18.61,43.34,4.49,18.24,20.62
,2376,11.88,25.29,18.69,43.26,4.50,18.26,19.98
,2377,11.88,25.28,18.78,43.13,4.52,18.29,19.33
,2378,11.89,25.29,18.90,43.00,4.56,18.34,18.73
,2379,11.89,25.30,19.03,42.80,4.59,18.38,18.13
,2380,11.90,25.31,19.20,42.58,4.64,18.44,17.55
,2381,11.90,25.35,19.36,42.32,4.70,18.51,17.01
,2382,11.90,25.38,19.58,42.00,4.75,18.61,16.46
,2383,11.91,25.41,19.81,41.67,4.82,18.71,15.96
,2384,11.92,25.48,20.03,41.30,4.87,18.85,15.46
,2385,11.92,25.54,20.32,40.92,4.94,18.98,15.00
,2386,11.93,25.63,20.60,40.51,5.01,19.10,14.54
,2387,11.93,25.74,20.90,40.07,5.07,19.25,14.10
,2388,11.94,25.86,21.19,39.65,5.13,19.35,13.70
,2389,11.94,26.00,21.45,39.21,5.16,19.44,13.32
,2390,11.95,26.11,21.71,38.80,5.22,19.53,12.99
,2391,11.95,26.22,21.86,38.40,5.28,19.61,12.66
,2392,11.96,26.30,22.02,38.04,5.31,19.68,12.36
,2393,11.96,26.37,22.08,37.72,5.37,19.71,12.11
,2394,11.97,26.39,22.06,37.44,5.38,19.77,11.89
,2395,11.97,26.38,22.04,37.24,5.44,19.79,11.71
,2396,11.98,26.35,21.90,37.09,5.44,19.81,11.55
,2397,11.98,26.28,21.72,37.01,5.46,19.83,11.46
,2398,11.98,26.20,21.47,37.00,5.45,19.85,11.39
,2399,11.99,26.08,21.21,37.08,5.46,19.83,11.37
,2400,12.00,25.95,20.92,37.26,5.44,19.80,11.39
,2401,12.00,25.83,20.63,37.51,5.42,19.78,11.48
,2402,12.01,25.70,20.32,37.84,5.38,19.74,11.60
,2403,12.01,25.56,20.03,38.22,5.35,19.72,11.77
,2404,12.02,25.43,19.73,38.61,5.32,19.68,11.98
,2405,12.02,25.30,19.46,39.03,5.28,19.62,12.24
,2406,12.03,25.22,19.23,39.44,5.23,19.60,12.56
,2407,12.03,25.12,19.00,39.91,5.19,19.52,12.96
,2408,12.04,25.06,18.84,40.32,5.12,19.51,13.39
,2409,12.04,24.96,18.65,40.75,5.06,19.45,13.89
,2410,12.05,24.91,18.53,41.16,4.99,19.41,14.44
,2411,12.05,24.85,18.42,41.54,4.92,19.35,15.04
,2412,12.06,24.82,18.35,41.89,4.83,19.29,15.71
,2413,12.06,24.77,18.27,42.21,4.73,19.20,16.39
,2414,12.07,24.75,18.27,42.51,4.66,19.11,17.14
,2415,12.07,24.73,18.27,42.76,4.59,19.00,17.92
,2416,12.08,24.71,18.30,42.97,4.47,18.87,18.70
,2417,12.08,24.72,18.36,43.16,4.39,18.74,19.59
,2418,12.09,24.70,18.49,43.30,4.30,18.64,20.47
,2419,12.09,24.74,18.63,43.41,4.22,18.49,21.41
,2420,12.10,24.76,18.83,43.46,4.14,18.35,22.37
,2421,12.10,24.83,19.02,43.49,4.05,18.22,23.35
,2422,12.11,24.87,19.25,43.45,3.97,18.08,24.40
,2423,12.11,24.96,19.49,43.35,3.91,17.94,25.39
,2424,12.12,25.04,19.78,43.19,3.83,17.81,26.44
,2425,12.12,25.12,20.09,42.97,3.78,17.68,27.49
,2426,12.13,25.20,20.40,42.69,3.73,17.54,28.49
,2427,12.13,25.31,20.77,42.31,3.67,17.43,29.53
,2428,12.14,25.43,21.13,41.91,3.60,17.34,30.47
,2429,12.14,25.52,21.56,41.43,3.57,17.26,31.42
,2430,12.15,25.65,21.96,40.90,3.52,17.17,32.28
,2431,12.15,25.77,22.38,40.34,3.48,17.10,33.04
,2432,12.16,25.92,22.85,39.72,3.46,17.05,33.74
,2433,12.16,26.04,23.25,39.11,3.46,16.99,34.27
,2434,12.17,26.18,23.65,38.47,3.46,16.94,34.72
,2435,12.17,26.34,24.01,37.81,3.47,16.92,35.01
,2436,12.18,26.45,24.30,37.18,3.48,16.93,35.22
,2437,12.18,26.55,24.50,36.53,3.52,16.98,35.29
,2438,12.19,26.61,24.58,35.91,3.56,17.07,35.26
,2439,12.19,26.68,24.51,35.30,3.60,17.20,35.16
,2440,12.20,26.68,24.34,34.73,3.67,17.44,35.02
,2441,12.20,26.60,24.07,34.26,3.74,17.69,34.86
,2442,12.21,26.53,23.78,33.86,3.80,17.99,34.70
,2443,12.21,26.42,23.50,33.59,3.87,18.27,34.53
,2444,12.22,26.26,23.25,33.46,3.89,18.50,34.35
,2445,12.22,26.07,22.99,33.48,3.91,18.64,34.15
,2446,12.23,25.89,22.73,33.62,3.96,18.63,33.90
