製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,2,,,,,
計測開始時刻 ,2018/2/27 11:49,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,EMG絶対値
158,0.1441,0.2635,0.8418,-0.4691,,0.1441
159,0.1336,0.2635,0.8418,-0.4691,,0.1336
160,0.1983,0.2635,0.8418,-0.4691,,0.1983
161,0.1723,0.2635,0.8547,-0.4948,,0.1723
162,0.0965,0.2635,0.8418,-0.482,,0.0965
163,0.0136,0.2506,0.8418,-0.4434,,0.0136
164,-0.025,0.2763,0.8418,-0.482,,0.025
165,-0.0548,0.2635,0.8547,-0.4691,,0.0548
166,-0.042,0.2635,0.829,-0.4691,,0.042
167,-0.0201,0.2506,0.829,-0.482,,0.0201
168,-0.0233,0.2635,0.8547,-0.4563,,0.0233
169,0.0068,0.2635,0.8547,-0.4434,,0.0068
170,0.0078,0.2763,0.8418,-0.4434,,0.0078
171,-0.0125,0.2635,0.8676,-0.4691,,0.0125
172,0.0295,0.2635,0.8418,-0.482,,0.0295
173,0.0532,0.2763,0.8418,-0.5077,,0.0532
174,0.0543,0.2635,0.829,-0.4563,,0.0543
175,0.0375,0.2506,0.8418,-0.4691,,0.0375
176,0.0862,0.2506,0.8547,-0.4691,,0.0862
177,0.0998,0.2506,0.8547,-0.482,,0.0998
178,0.1079,0.2506,0.8547,-0.482,,0.1079
179,0.076,0.2763,0.8547,-0.4691,,0.076
180,0.0251,0.2635,0.8418,-0.4691,,0.0251
181,0.0138,0.2635,0.8418,-0.4563,,0.0138
182,0.01,0.2635,0.8418,-0.4691,,0.01
183,0.0129,0.2635,0.8547,-0.482,,0.0129
184,0.0325,0.2635,0.8547,-0.482,,0.0325
185,0.0319,0.2635,0.8547,-0.4691,,0.0319
186,0.0508,0.2635,0.8547,-0.4948,,0.0508
187,0.1712,0.2635,0.8418,-0.4948,,0.1712
188,0.1912,0.2635,0.8418,-0.4948,,0.1912
189,0.1861,0.2763,0.8418,-0.482,,0.1861
190,0.1354,0.2635,0.8418,-0.4691,,0.1354
191,0.0754,0.2635,0.8547,-0.4563,,0.0754
192,0.0506,0.2506,0.8418,-0.4948,,0.0506
193,-0.0079,0.2635,0.8418,-0.482,,0.0079
194,-0.0107,0.2506,0.8418,-0.4691,,0.0107
195,-0.0462,0.2763,0.8418,-0.482,,0.0462
196,-0.0078,0.2635,0.8418,-0.4691,,0.0078
197,0.0145,0.2635,0.8418,-0.482,,0.0145
198,0.0517,0.2763,0.8418,-0.482,,0.0517
199,0.0658,0.2506,0.8547,-0.4563,,0.0658
200,0.0762,0.2506,0.8547,-0.4563,,0.0762
201,0.0763,0.2635,0.8676,-0.4563,,0.0763
202,0.0712,0.2635,0.8547,-0.482,,0.0712
203,0.1009,0.2892,0.8418,-0.4691,,0.1009
204,0.0683,0.302,0.8418,-0.482,,0.0683
205,0.0059,0.2763,0.8418,-0.482,,0.0059
206,-0.0708,0.2506,0.8547,-0.482,,0.0708
207,-0.1061,0.2506,0.8547,-0.4563,,0.1061
