製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,
計測時ID ,6,,,,
計測開始時刻 ,2018/2/27 12:01,,,,
サンプリング周波数 ,1000,,,,
シーケンス数 ,20000,,,,
PGAゲイン ,x12 ,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,
コメント , ,,,,
ファイル保存形式, 演算データ,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,
306,-0.0164,-0.3534,1.0346,-0.1092,0.0164
307,0.006,-0.3534,1.0346,-0.1221,0.006
308,-0.0078,-0.3663,1.0346,-0.1221,0.0078
309,0.0129,-0.3534,1.0346,-0.1092,0.0129
310,0.0418,-0.3534,1.0346,-0.135,0.0418
311,0.0653,-0.3663,1.0218,-0.1478,0.0653
312,0.0806,-0.3406,1.0346,-0.135,0.0806
313,0.0949,-0.3534,1.0346,-0.1221,0.0949
314,0.0981,-0.3534,1.0346,-0.0964,0.0981
315,0.0926,-0.3534,1.0346,-0.1092,0.0926
316,0.072,-0.3534,1.0475,-0.1221,0.072
317,0.0667,-0.3534,1.0346,-0.1221,0.0667
318,0.0606,-0.3663,1.0218,-0.135,0.0606
319,0.0529,-0.3534,1.0218,-0.1221,0.0529
320,0.0506,-0.3406,1.0346,-0.1221,0.0506
321,0.028,-0.3534,1.0346,-0.135,0.028
322,0.0434,-0.3534,1.0475,-0.1092,0.0434
323,0.0705,-0.3534,1.0475,-0.1221,0.0705
324,0.0728,-0.3534,1.0475,-0.1092,0.0728
325,0.0697,-0.3534,1.0346,-0.0835,0.0697
326,0.0819,-0.3406,1.0346,-0.135,0.0819
327,0.0543,-0.3406,1.0218,-0.1221,0.0543
328,0.0434,-0.3406,1.0346,-0.135,0.0434
329,0.0322,-0.3534,1.0218,-0.1221,0.0322
330,0.0284,-0.3663,1.0346,-0.1221,0.0284
331,0.0379,-0.3663,1.0346,-0.1221,0.0379
332,0.0218,-0.3534,1.0346,-0.0835,0.0218
333,0.053,-0.3277,1.0346,-0.1221,0.053
334,0.0755,-0.3534,1.0346,-0.1221,0.0755
335,0.0932,-0.3534,1.0346,-0.0964,0.0932
336,0.0929,-0.3534,1.0346,-0.0964,0.0929
337,0.0716,-0.3663,1.0346,-0.1221,0.0716
338,0.0613,-0.3534,1.0346,-0.1092,0.0613
339,0.0569,-0.3534,1.0475,-0.1092,0.0569
340,0.0537,-0.3534,1.0475,-0.1092,0.0537
341,0.0534,-0.3663,1.0475,-0.1478,0.0534
342,0.0551,-0.3406,1.0475,-0.1092,0.0551
343,0.0727,-0.3406,1.0475,-0.1221,0.0727
344,0.0574,-0.3534,1.0346,-0.1221,0.0574
345,0.0653,-0.3406,1.0346,-0.1221,0.0653
346,0.0489,-0.3663,1.0346,-0.1221,0.0489
347,0.05,-0.3534,1.0346,-0.1092,0.05
348,0.0415,-0.3534,1.0218,-0.135,0.0415
349,0.0212,-0.3277,1.0218,-0.1221,0.0212
350,0.025,-0.3534,1.0346,-0.135,0.025
351,0.0103,-0.3534,1.0346,-0.1478,0.0103
352,0.0281,-0.3406,1.0475,-0.1478,0.0281
353,0.035,-0.3663,1.0475,-0.1221,0.035
354,0.0237,-0.3406,1.0475,-0.1221,0.0237
355,0.0277,-0.3406,1.0603,-0.135,0.0277
356,0.0217,-0.3534,1.0475,-0.1478,0.0217
357,0.0267,-0.3663,1.0475,-0.1092,0.0267
358,0.079,-0.3406,1.0346,-0.1221,0.079
359,0.1219,-0.3406,1.0475,-0.1478,0.1219
360,0.1349,-0.3534,1.0475,-0.135,0.1349
361,0.1346,-0.3406,1.0475,-0.1221,0.1346
362,0.1031,-0.3663,1.0346,-0.1221,0.1031
363,0.0772,-0.302,1.0346,-0.1221,0.0772
364,0.0851,-0.3534,1.0218,-0.135,0.0851
365,0.0702,-0.3534,1.0346,-0.1221,0.0702
366,0.0595,-0.3406,1.0475,-0.1221,0.0595
367,0.0825,-0.3534,1.0346,-0.0964,0.0825
368,0.0784,-0.3406,1.0346,-0.0964,0.0784
369,0.0537,-0.3534,1.0475,-0.1221,0.0537
370,0.0557,-0.3406,1.0475,-0.1092,0.0557
371,0.0489,-0.3534,1.0475,-0.1221,0.0489
372,0.0412,-0.3406,1.0346,-0.1092,0.0412
373,0.0288,-0.2892,1.0475,-0.1221,0.0288
374,0.0415,-0.3277,1.0346,-0.1092,0.0415
375,0.0406,-0.3534,1.0346,-0.1478,0.0406
376,0.0474,-0.3534,1.0346,-0.0964,0.0474
377,0.0233,-0.3534,1.0346,-0.1092,0.0233
378,0.0639,-0.3534,1.0475,-0.1221,0.0639
379,0.0552,-0.3663,1.0475,-0.1092,0.0552
380,0.0496,-0.3534,1.0346,-0.1221,0.0496
381,0.0844,-0.3406,1.0475,-0.1221,0.0844
382,0.1402,-0.3534,1.0475,-0.1092,0.1402
383,0.1285,-0.3534,1.0346,-0.0964,0.1285
